t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
37.47737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44.32972,-47.6571,-135.666,-18.7043,23.41288,-10.9202,-0.05861,-0.06079,3.617981,0.514546,0.520122,94.66915,0.97193,0.99848,0.27260,0.41478
37.48737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44.08872,-47.5360,-135.764,-18.7043,23.41102,-10.9389,-0.05586,-0.06082,3.610645,0.514699,0.520129,94.69120,0.97368,0.99847,0.27260,0.41478
37.49737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43.84513,-47.4203,-135.863,-18.7043,23.40917,-10.9581,-0.05301,-0.06084,3.603341,0.514877,0.520135,94.71321,0.97549,0.99844,0.27115,0.41655
37.50737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43.59905,-47.3100,-135.961,-18.7043,23.40735,-10.9767,-0.05010,-0.06086,3.596030,0.515081,0.520141,94.73517,0.97702,0.99844,0.27260,0.41834
37.51737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43.35062,-47.2051,-136.060,-18.7043,23.40556,-10.9965,-0.04711,-0.06089,3.588743,0.515312,0.520147,94.75708,0.97861,0.99843,0.26971,0.42012
37.52737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,43.09997,-47.1057,-136.159,-18.7043,23.40378,-11.0169,-0.04407,-0.06092,3.581384,0.515570,0.520153,94.77896,0.98023,0.99841,0.27115,0.42190
37.53737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.84721,-47.0119,-136.259,-18.7043,23.40204,-11.0369,-0.04100,-0.06094,3.574086,0.515856,0.520158,94.80078,0.98186,0.99842,0.26827,0.42190
37.54737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.59247,-46.9235,-136.358,-18.7043,23.40032,-11.0567,-0.03789,-0.06097,3.566806,0.516169,0.520163,94.82257,0.98312,0.99840,0.26827,0.42190
37.55737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.33588,-46.8408,-136.458,-18.7043,23.39864,-11.0775,-0.03477,-0.06100,3.559507,0.516511,0.520168,94.84430,0.98452,0.99837,0.26827,0.42727
37.56737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.07756,-46.7636,-136.557,-18.7043,23.39699,-11.0986,-0.03166,-0.06103,3.552235,0.516880,0.520173,94.86600,0.98580,0.99837,0.26540,0.42727
37.57737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,41.81763,-46.6921,-136.657,-18.7043,23.39538,-11.1196,-0.02857,-0.06107,3.544975,0.517277,0.520177,94.88765,0.98698,0.99836,0.26397,0.42727
37.58737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,41.55623,-46.6262,-136.758,-18.7043,23.39381,-11.1415,-0.02550,-0.06110,3.537672,0.517702,0.520181,94.90925,0.98806,0.99834,0.26397,0.43086
37.59737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,41.29348,-46.5660,-136.858,-18.7043,23.39228,-11.1633,-0.02249,-0.06114,3.530390,0.518154,0.520185,94.93081,0.98914,0.99834,0.26255,0.43266
37.60737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,41.02950,-46.5115,-136.958,-18.7043,23.39080,-11.1859,-0.01954,-0.06117,3.523126,0.518633,0.520189,94.95232,0.98989,0.99833,0.26255,0.43446
37.61737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40.76442,-46.4627,-137.059,-18.7043,23.38936,-11.2084,-0.01665,-0.06121,3.515884,0.519137,0.520192,94.97379,0.99074,0.99829,0.26114,0.43446
37.62737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40.49836,-46.4196,-137.160,-18.7043,23.38797,-11.2313,-0.01384,-0.06125,3.508634,0.519667,0.520195,94.99522,0.99145,0.99830,0.26114,0.43806
37.63737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40.23145,-46.3822,-137.261,-18.7043,23.38663,-11.2546,-0.01112,-0.06129,3.501355,0.520221,0.520197,95.01660,0.99216,0.99829,0.25973,0.43986
37.64737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.96380,-46.3505,-137.363,-18.7043,23.38534,-11.2787,-0.00851,-0.06132,3.494054,0.520799,0.520199,95.03794,0.99282,0.99826,0.25832,0.44167
37.65737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.69555,-46.3245,-137.464,-18.7043,23.38411,-11.3033,-0.00602,-0.06136,3.486776,0.521400,0.520201,95.05923,0.99327,0.99825,0.25692,0.44167
37.66737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.42682,-46.3043,-137.566,-18.7043,23.38294,-11.3279,-0.00364,-0.06141,3.479497,0.522022,0.520202,95.08048,0.99370,0.99824,0.25832,0.44348
37.67737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.15773,-46.2897,-137.668,-18.7043,23.38182,-11.3537,-0.00139,-0.06145,3.472244,0.522665,0.520203,95.10168,0.99410,0.99823,0.25692,0.44709
37.68737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.88839,-46.2809,-137.771,-18.7043,23.38077,-11.3788,0.000704,-0.06149,3.464968,0.523327,0.520204,95.12284,0.99447,0.99823,0.25552,0.44890
37.69737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.61894,-46.2778,-137.873,-18.7043,23.37977,-11.4046,0.002665,-0.06152,3.457725,0.524006,0.520204,95.14396,0.99471,0.99821,0.25413,0.45072
37.70737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.34949,-46.2804,-137.976,-18.7043,23.37884,-11.4305,0.004470,-0.06157,3.450495,0.524703,0.520204,95.16503,0.99490,0.99820,0.25413,0.45253
37.71737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,38.08015,-46.2886,-138.079,-18.7043,23.37797,-11.4576,0.006124,-0.06161,3.443282,0.525414,0.520204,95.18605,0.99504,0.99820,0.25413,0.45616
37.72737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.81106,-46.3025,-138.182,-18.7043,23.37717,-11.4846,0.007624,-0.06165,3.436119,0.526140,0.520203,95.20704,0.99515,0.99820,0.25275,0.45798
37.73737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.54232,-46.3221,-138.285,-18.7043,23.37644,-11.5120,0.008956,-0.06169,3.428954,0.526878,0.520202,95.22798,0.99525,0.99820,0.25275,0.45980
37.74737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.27406,-46.3472,-138.389,-18.7043,23.37577,-11.5400,0.010122,-0.06172,3.421808,0.527626,0.520201,95.24887,0.99525,0.99819,0.25275,0.45980
37.75737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.00638,-46.3780,-138.493,-18.7043,23.37517,-11.5686,0.011115,-0.06176,3.414693,0.528385,0.520199,95.26973,0.99518,0.99819,0.25275,0.46162
37.76737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.73941,-46.4143,-138.597,-18.7043,23.37464,-11.5969,0.011936,-0.06179,3.407595,0.529151,0.520197,95.29053,0.99511,0.99820,0.25413,0.46526
37.77737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.47325,-46.4562,-138.702,-18.7043,23.37417,-11.6259,0.012581,-0.06183,3.400594,0.529923,0.520195,95.31130,0.99501,0.99820,0.25552,0.46708
37.78737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,36.20803,-46.5036,-138.807,-18.7044,23.37378,-11.6555,0.013051,-0.06186,3.393613,0.530701,0.520192,95.33203,0.99482,0.99821,0.25552,0.46891
37.79737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.94384,-46.5565,-138.912,-18.7044,23.37346,-11.6850,0.013339,-0.06189,3.386724,0.531482,0.520189,95.35271,0.99455,0.99824,0.25832,0.47073
37.80737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.68081,-46.6148,-139.017,-18.7044,23.37321,-11.7152,0.013443,-0.06192,3.379964,0.532264,0.520186,95.37335,0.99427,0.99826,0.25973,0.47256
37.81737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.41904,-46.6786,-139.123,-18.7044,23.37303,-11.7461,0.013370,-0.06194,3.373291,0.533046,0.520183,95.39395,0.99392,0.99826,0.26255,0.47438
37.82637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,35.18462,-46.7406,-139.218,-18.7044,23.37292,-11.7738,0.013136,-0.06196,3.367360,0.533749,0.520180,95.41246,0.99351,0.99831,0.26397,0.47804
37.83637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.92554,-46.8145,-139.324,-18.7044,23.37287,-11.8053,0.012699,-0.06198,3.360951,0.534526,0.520176,95.43299,0.99302,0.99833,0.26827,0.47986
37.84637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.66803,-46.8937,-139.430,-18.7044,23.37289,-11.8370,0.012070,-0.06199,3.354688,0.535299,0.520172,95.45348,0.99249,0.99835,0.27260,0.48169
37.85637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.41219,-46.9782,-139.537,-18.7044,23.37298,-11.8685,0.011250,-0.06200,3.348577,0.536065,0.520168,95.47394,0.99187,0.99837,0.27698,0.48169
37.86637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,34.15814,-47.0679,-139.644,-18.7044,23.37313,-11.9010,0.010235,-0.06201,3.342671,0.536823,0.520164,95.49436,0.99107,0.99841,0.28288,0.48535
37.87637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.90596,-47.1627,-139.751,-18.7044,23.37335,-11.9332,0.009015,-0.06202,3.336951,0.537571,0.520160,95.51474,0.99018,0.99846,0.28887,0.48901
37.88637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.65577,-47.2627,-139.859,-18.7044,23.37364,-11.9658,0.007589,-0.06202,3.331450,0.538307,0.520157,95.53510,0.98929,0.99850,0.29645,0.48718
37.89637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.40766,-47.3677,-139.966,-18.7044,23.37399,-11.9985,0.005954,-0.06201,3.326200,0.539028,0.520153,95.55542,0.98823,0.99854,0.30259,0.49084
37.90637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.16174,-47.4778,-140.075,-18.7044,23.37440,-12.0320,0.004113,-0.06200,3.321193,0.539735,0.520149,95.57572,0.98708,0.99860,0.30881,0.49084
37.91637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.91809,-47.5928,-140.183,-18.7044,23.37488,-12.0657,0.002058,-0.06199,3.316448,0.540423,0.520145,95.59599,0.98590,0.99865,0.31668,0.49267
37.92637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.67681,-47.7127,-140.292,-18.7044,23.37541,-12.0989,-0.00020,-0.06197,3.311938,0.541092,0.520141,95.61623,0.98418,0.99869,0.32306,0.49450
37.93637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.43801,-47.8375,-140.401,-18.7044,23.37600,-12.1323,-0.00272,-0.06194,3.307734,0.541739,0.520138,95.63645,0.98300,0.99876,0.33112,0.49450
37.94637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,32.20177,-47.9671,-140.510,-18.7044,23.37665,-12.1662,-0.00544,-0.06192,3.303762,0.542363,0.520135,95.65665,0.98120,0.99880,0.33928,0.49816
37.95748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.94239,-48.1166,-140.632,-18.7044,23.37743,-12.2036,-0.00872,-0.06188,3.299630,0.543026,0.520132,95.67907,0.97951,0.99887,0.34920,0.49816
37.96860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.68641,-48.2719,-140.754,-18.7043,23.37827,-12.2414,-0.01225,-0.06184,3.295896,0.543655,0.520129,95.70146,0.97798,0.99895,0.35588,0.50000
37.97971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.43396,-48.4328,-140.877,-18.7043,23.37917,-12.2788,-0.01603,-0.06179,3.292454,0.544247,0.520127,95.72384,0.97618,0.99902,0.36432,0.50183
37.99082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.18517,-48.5994,-141.000,-18.7043,23.38012,-12.3164,-0.02005,-0.06173,3.289311,0.544801,0.520126,95.74619,0.97423,0.99908,0.37284,0.50183
38.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.94015,-48.7715,-141.123,-18.7043,23.38113,-12.3532,-0.02430,-0.06167,3.286425,0.545313,0.520124,95.76853,0.97213,0.99917,0.37800,0.50366
38.01304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.69903,-48.9490,-141.247,-18.7043,23.38218,-12.3899,-0.02872,-0.06161,3.283793,0.545782,0.520124,95.79085,0.97071,0.99923,0.38664,0.50366
38.02415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.46191,-49.1319,-141.371,-18.7043,23.38328,-12.4266,-0.03332,-0.06153,3.281398,0.546207,0.520124,95.81315,0.96944,0.99931,0.39012,0.50366
38.03526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.22892,-49.3200,-141.495,-18.7043,23.38441,-12.4628,-0.03803,-0.06146,3.279216,0.546586,0.520125,95.83545,0.96765,0.99937,0.39712,0.50366
38.04637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.00017,-49.5132,-141.620,-18.7043,23.38557,-12.4985,-0.04286,-0.06138,3.277216,0.546917,0.520127,95.85773,0.96649,0.99943,0.40063,0.50183
38.05748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.77577,-49.7115,-141.745,-18.7043,23.38676,-12.5338,-0.04779,-0.06129,3.275401,0.547201,0.520130,95.88000,0.96528,0.99950,0.40592,0.50549
38.06860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.55583,-49.9147,-141.871,-18.7043,23.38798,-12.5686,-0.05274,-0.06121,3.273762,0.547436,0.520134,95.90226,0.96478,0.99955,0.41122,0.50366
38.07971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.34045,-50.1228,-141.996,-18.7043,23.38921,-12.6025,-0.05769,-0.06112,3.272312,0.547624,0.520138,95.92451,0.96428,0.99961,0.41478,0.50366
38.09082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.12974,-50.3356,-142.123,-18.7043,23.39046,-12.6360,-0.06263,-0.06102,3.270989,0.547762,0.520143,95.94675,0.96378,0.99965,0.41834,0.50183
38.10193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.92380,-50.5531,-142.249,-18.7043,23.39171,-12.6681,-0.06750,-0.06093,3.269765,0.547854,0.520150,95.96898,0.96326,0.99970,0.42190,0.50000
38.11304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.72274,-50.7751,-142.376,-18.7043,23.39297,-12.6989,-0.07229,-0.06084,3.268666,0.547898,0.520157,95.99121,0.96378,0.99974,0.42369,0.49816
38.12415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.52664,-51.0015,-142.503,-18.7043,23.39423,-12.7288,-0.07699,-0.06075,3.267615,0.547896,0.520165,96.01344,0.96326,0.99977,0.42727,0.49633
38.13526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.33562,-51.2322,-142.630,-18.7043,23.39549,-12.7579,-0.08153,-0.06066,3.266697,0.547850,0.520174,96.03565,0.96326,0.99980,0.42907,0.49450
38.14637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.14975,-51.4671,-142.758,-18.7043,23.39673,-12.7859,-0.08593,-0.06056,3.265880,0.547761,0.520184,96.05786,0.96378,0.99983,0.43086,0.49267
38.15748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.96913,-51.7060,-142.886,-18.7043,23.39796,-12.8123,-0.09013,-0.06048,3.265120,0.547630,0.520194,96.08007,0.96453,0.99985,0.43446,0.48901
38.16860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.79385,-51.9490,-143.014,-18.7043,23.39918,-12.8372,-0.09411,-0.06039,3.264440,0.547461,0.520206,96.10228,0.96528,0.99987,0.43626,0.48535
38.17971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.62400,-52.1957,-143.143,-18.7043,23.40037,-12.8607,-0.09784,-0.06031,3.263857,0.547254,0.520219,96.12448,0.96625,0.99989,0.43806,0.48169
38.19082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.45965,-52.4462,-143.272,-18.7043,23.40154,-12.8829,-0.10138,-0.06022,3.263374,0.547013,0.520232,96.14667,0.96719,0.99990,0.43806,0.47986
38.20193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.30090,-52.7003,-143.400,-18.7043,23.40268,-12.9031,-0.10466,-0.06015,3.262960,0.546740,0.520246,96.16887,0.96833,0.99991,0.44167,0.47438
38.21304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.14781,-52.9578,-143.530,-18.7043,23.40379,-12.9213,-0.10766,-0.06007,3.262619,0.546437,0.520261,96.19106,0.96922,0.99992,0.44348,0.47073
38.22304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.01496,-53.1924,-143.646,-18.7044,23.40476,-12.9358,-0.11010,-0.06001,3.262352,0.546141,0.520275,96.21103,0.97050,0.99993,0.44528,0.46526
38.23304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.88682,-53.4297,-143.762,-18.7044,23.40570,-12.9485,-0.11233,-0.05995,3.262137,0.545826,0.520289,96.23101,0.97173,0.99994,0.44709,0.45980
38.24304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.76344,-53.6694,-143.879,-18.7044,23.40661,-12.9592,-0.11431,-0.05989,3.262019,0.545493,0.520304,96.25098,0.97292,0.99994,0.44890,0.45616
38.25304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.64486,-53.9116,-143.996,-18.7044,23.40749,-12.9682,-0.11606,-0.05984,3.261982,0.545145,0.520319,96.27095,0.97423,0.99995,0.45253,0.45072
38.26304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.53113,-54.1561,-144.112,-18.7044,23.40834,-12.9748,-0.11758,-0.05979,3.262012,0.544783,0.520335,96.29092,0.97549,0.99995,0.45253,0.44348
38.27304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.42230,-54.4029,-144.229,-18.7044,23.40915,-12.9792,-0.11885,-0.05974,3.262027,0.544410,0.520352,96.31090,0.97685,0.99996,0.45798,0.43986
38.28304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.31842,-54.6518,-144.346,-18.7044,23.40992,-12.9813,-0.11989,-0.05969,3.262122,0.544027,0.520368,96.33087,0.97814,0.99996,0.45616,0.43086
38.29304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.21952,-54.9026,-144.463,-18.7045,23.41066,-12.9808,-0.12069,-0.05965,3.262263,0.543638,0.520386,96.35084,0.97951,0.99996,0.45798,0.42369
38.30304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.12565,-55.1555,-144.580,-18.7045,23.41137,-12.9780,-0.12127,-0.05962,3.262444,0.543243,0.520403,96.37082,0.98106,0.99996,0.45980,0.41834
38.31304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.03685,-55.4101,-144.696,-18.7045,23.41204,-12.9727,-0.12161,-0.05958,3.262663,0.542845,0.520421,96.39080,0.98225,0.99997,0.46162,0.41122
38.32204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.96130,-55.6408,-144.801,-18.7045,23.41261,-12.9659,-0.12175,-0.05956,3.262932,0.542485,0.520437,96.40878,0.98336,0.99997,0.46162,0.40415
38.33104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.88992,-55.8728,-144.906,-18.7045,23.41314,-12.9571,-0.12170,-0.05953,3.263231,0.542126,0.520453,96.42677,0.98441,0.99997,0.46344,0.39712
38.34104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.81548,-56.1320,-145.023,-18.7046,23.41371,-12.9451,-0.12149,-0.05951,3.263594,0.541729,0.520472,96.44675,0.98549,0.99997,0.46526,0.39012
38.35104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.74623,-56.3927,-145.140,-18.7046,23.41424,-12.9308,-0.12107,-0.05949,3.264058,0.541335,0.520491,96.46674,0.98660,0.99997,0.46708,0.38318
38.36104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.68220,-56.6547,-145.256,-18.7046,23.41473,-12.9141,-0.12049,-0.05947,3.264492,0.540946,0.520509,96.48673,0.98780,0.99997,0.46526,0.37456
38.37104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.62342,-56.9179,-145.372,-18.7047,23.41519,-12.8946,-0.11973,-0.05946,3.264915,0.540563,0.520528,96.50673,0.98873,0.99997,0.46708,0.36772
38.38104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.56991,-57.1823,-145.488,-18.7047,23.41561,-12.8727,-0.11881,-0.05945,3.265368,0.540189,0.520547,96.52672,0.98975,0.99997,0.46891,0.36093
38.39104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.52170,-57.4477,-145.604,-18.7047,23.41600,-12.8486,-0.11775,-0.05944,3.265854,0.539823,0.520566,96.54672,0.99060,0.99997,0.46708,0.35421
38.40104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.47880,-57.7140,-145.719,-18.7048,23.41636,-12.8222,-0.11656,-0.05944,3.266321,0.539468,0.520586,96.56672,0.99145,0.99998,0.46708,0.34587
38.41104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.44123,-57.9811,-145.835,-18.7048,23.41668,-12.7941,-0.11524,-0.05944,3.266696,0.539125,0.520605,96.58673,0.99222,0.99998,0.46526,0.34092
